country_name,continent,date,population,total_cases,new_cases,total_deaths,new_deaths,people_vaccinated,people_fully_vaccinated,total_vaccinations_per_hundred,stringency_index,new_cases_ma7,new_cases_ma14,new_deaths_ma7,wow_growth_pct,cfr_pct,country_id
Argentina,South America,2021-01-13,45510324,1775105.0,0.0,50025.0,0.0,192043.0,47.0,0.42,79.17,0.0,0.0,0.0,,2.818143152095228,1
Argentina,South America,2021-01-16,45510324,1775105.0,0.0,50025.0,0.0,232013.0,55.0,0.51,79.17,0.0,0.0,0.0,,2.818143152095228,1
Argentina,South America,2021-01-19,45510324,1853051.0,0.0,51325.0,0.0,250709.0,5498.0,0.56,79.17,0.0,0.0,0.0,,2.7697564718941896,1
Argentina,South America,2021-01-21,45510324,1853051.0,0.0,51325.0,0.0,261421.0,28341.0,0.64,79.17,0.0,0.0,0.0,,2.7697564718941896,1
Argentina,South America,2021-02-01,45510324,1993552.0,0.0,53716.0,0.0,289581.0,119837.0,0.9,79.17,0.0,0.0,0.0,,2.69448702617238,1
Argentina,South America,2021-02-06,45510324,1993552.0,0.0,53716.0,0.0,332944.0,199106.0,1.17,79.17,0.0,0.0,0.0,,2.69448702617238,1
Argentina,South America,2021-02-13,45510324,2044821.0,0.0,54664.0,0.0,384570.0,244876.0,1.38,79.17,0.0,0.0,0.0,,2.6732902293159158,1
Argentina,South America,2021-02-14,45510324,2095565.0,50744.0,55599.0,935.0,384595.0,245004.0,1.38,79.17,7249.142857142857,3624.5714285714284,133.57142857142858,,2.653174680814005,1
Argentina,South America,2021-02-25,45510324,2138252.0,0.0,56396.0,0.0,874456.0,294704.0,2.57,77.31,7249.142857142857,3624.5714285714284,133.57142857142858,,2.6374814568161282,1
Argentina,South America,2021-02-26,45510324,2138252.0,0.0,56396.0,0.0,945158.0,305728.0,2.75,77.31,7249.142857142857,3624.5714285714284,133.57142857142858,,2.6374814568161282,1
Argentina,South America,2021-03-03,45510324,2182953.0,0.0,57227.0,0.0,1166916.0,329776.0,3.29,77.31,7249.142857142857,3624.5714285714284,133.57142857142858,,2.6215406378424086,1
Argentina,South America,2021-03-11,45510324,2226676.0,0.0,58111.0,0.0,1952527.0,404072.0,5.18,71.76,7249.142857142857,3624.5714285714284,133.57142857142858,,2.60976450996912,1
Argentina,South America,2021-03-14,45510324,2276955.0,50279.0,59088.0,977.0,2097552.0,476324.0,5.66,71.76,14431.857142857143,7215.928571428572,273.14285714285717,,2.5950446978530537,1
Argentina,South America,2021-03-15,45510324,2276955.0,0.0,59088.0,0.0,2206570.0,504959.0,5.96,71.76,14431.857142857143,7215.928571428572,273.14285714285717,,2.5950446978530537,1
Argentina,South America,2021-03-20,45510324,2276955.0,0.0,59088.0,0.0,2663392.0,637621.0,7.25,70.37,7182.714285714285,7215.928571428572,139.57142857142858,-0.9163644962951285,2.5950446978530537,1
Argentina,South America,2021-03-22,45510324,2328586.0,0.0,60082.0,0.0,2752001.0,651726.0,7.48,70.37,7182.714285714285,7215.928571428572,139.57142857142858,-0.9163644962951285,2.580192442967535,1
Argentina,South America,2021-04-01,45510324,2400067.0,0.0,61341.0,0.0,3684323.0,711594.0,9.66,71.76,7182.714285714285,7215.928571428572,139.57142857142858,-0.9163644962951285,2.5558036504814243,1
Argentina,South America,2021-04-08,45510324,2494044.0,0.0,62995.0,0.0,4679183.0,742448.0,11.91,71.76,7182.714285714285,7215.928571428572,139.57142857142858,-0.9163644962951285,2.5258175076301783,1
Argentina,South America,2021-04-12,45510324,2647413.0,0.0,65614.0,0.0,5215073.0,770124.0,13.15,71.76,7182.714285714285,7215.928571428572,139.57142857142858,-0.9163644962951285,2.478419498582201,1
Argentina,South America,2021-04-22,45510324,2811936.0,0.0,68907.0,0.0,6345911.0,903178.0,15.93,71.76,0.0,7215.928571428572,0.0,-100.0,2.450518077225086,1
Argentina,South America,2021-04-23,45510324,2811936.0,0.0,68907.0,0.0,6528067.0,915625.0,16.36,71.76,0.0,7215.928571428572,0.0,-100.0,2.450518077225086,1
Argentina,South America,2021-04-25,45510324,2977690.0,165754.0,72377.0,3470.0,6668023.0,917251.0,16.67,71.76,23679.14285714286,15430.92857142857,495.7142857142857,229.6684500487281,2.430642545060097,1
Argentina,South America,2021-05-02,45510324,3119183.0,141493.0,75492.0,3115.0,7366074.0,1036033.0,18.46,71.76,43892.42857142857,25537.571428571428,940.7142857142857,511.08415044054175,2.420249148575124,1
Argentina,South America,2021-05-10,45510324,3263891.0,0.0,78681.0,0.0,8138661.0,1558439.0,21.31,84.26,43892.42857142857,25537.571428571428,940.7142857142857,511.08415044054175,2.410650355664451,1
Argentina,South America,2021-05-19,45510324,3429880.0,0.0,82322.0,0.0,8789963.0,2349913.0,24.48,84.26,43892.42857142857,25537.571428571428,940.7142857142857,511.08415044054175,2.40014227903017,1
Argentina,South America,2021-05-22,45510324,3429880.0,0.0,82322.0,0.0,9078949.0,2521375.0,25.49,81.48,43892.42857142857,25537.571428571428,940.7142857142857,511.08415044054175,2.40014227903017,1
Argentina,South America,2021-05-24,45510324,3664540.0,0.0,86838.0,0.0,9169762.0,2564235.0,25.78,81.48,43892.42857142857,21946.214285714286,940.7142857142857,,2.36968350734335,1
Argentina,South America,2021-05-27,45510324,3664540.0,0.0,86838.0,0.0,9383485.0,2736590.0,26.63,81.48,43892.42857142857,21946.214285714286,940.7142857142857,,2.36968350734335,1
Argentina,South America,2021-05-31,45510324,3872872.0,0.0,91177.0,0.0,10023476.0,2998325.0,28.61,81.48,20213.285714285714,21946.214285714286,445.0,-14.636750847641686,2.354247700414576,1
Argentina,South America,2021-06-04,45510324,3872872.0,0.0,91177.0,0.0,11222630.0,3181645.0,31.65,81.48,0.0,21946.214285714286,0.0,-100.0,2.354247700414576,1
Argentina,South America,2021-06-10,45510324,4068077.0,0.0,95155.0,0.0,13040703.0,3338739.0,35.99,77.78,0.0,21946.214285714286,0.0,-100.0,2.339065853473275,1
Argentina,South America,2021-06-11,45510324,4068077.0,0.0,95155.0,0.0,13361285.0,3385033.0,36.8,77.78,0.0,21946.214285714286,0.0,-100.0,2.339065853473275,1
Argentina,South America,2021-06-16,45510324,4230846.0,0.0,98472.0,0.0,14046858.0,3750558.0,39.11,77.78,0.0,21946.214285714286,0.0,-100.0,2.327477766857976,1
Argentina,South America,2021-07-01,45510324,4501629.0,0.0,103698.0,0.0,17860341.0,4433939.0,48.99,75.0,0.0,21946.214285714286,0.0,-100.0,2.3035661090685173,1
Argentina,South America,2021-07-08,45510324,4627073.0,0.0,105867.0,0.0,19790269.0,5095290.0,54.68,75.0,0.0,21946.214285714286,0.0,-100.0,2.287990701681171,1
Argentina,South America,2021-07-12,45510324,4735954.0,0.0,107756.0,0.0,20860143.0,5268075.0,57.41,75.0,0.0,10106.642857142857,0.0,-100.0,2.2752754777601303,1
Argentina,South America,2021-07-15,45510324,4735954.0,0.0,107756.0,0.0,21934196.0,5386344.0,60.03,75.0,0.0,0.0,0.0,,2.2752754777601303,1
Argentina,South America,2021-07-23,45510324,4841064.0,0.0,109538.0,0.0,24188132.0,6165048.0,66.7,75.0,0.0,0.0,0.0,,2.2626844016108856,1
Argentina,South America,2021-07-28,45510324,4929412.0,0.0,110905.0,0.0,25201901.0,6819364.0,70.36,74.17,0.0,0.0,0.0,,2.249862661104408,1
Argentina,South America,2021-07-30,45510324,4929412.0,0.0,110905.0,0.0,25653202.0,7220532.0,72.24,74.12,0.0,0.0,0.0,,2.249862661104408,1
Argentina,South America,2021-08-05,45510324,5016637.0,0.0,112110.0,0.0,26567748.0,8421945.0,76.89,73.97,0.0,0.0,0.0,,2.2347640461129634,1
Argentina,South America,2021-08-06,45510324,5016637.0,0.0,112110.0,0.0,26698920.0,8697152.0,77.8,73.94,0.0,0.0,0.0,,2.2347640461129634,1
Argentina,South America,2021-08-10,45510324,5097074.0,0.0,113267.0,0.0,27018963.0,9238291.0,80.44,74.8,0.0,0.0,0.0,,2.222196499403383,1
Argentina,South America,2021-08-13,45510324,5097074.0,0.0,113267.0,0.0,27260685.0,9854249.0,83.12,74.73,0.0,0.0,0.0,,2.222196499403383,1
Argentina,South America,2021-08-15,45510324,5159380.0,62306.0,114160.0,893.0,27327955.0,10109619.0,84.05,74.7,8900.857142857143,4450.428571428572,127.57142857142857,,2.2126689641003376,1
Argentina,South America,2021-08-27,45510324,5206634.0,0.0,114844.0,0.0,28357882.0,12913753.0,94.05,74.35,8900.857142857143,4450.428571428572,127.57142857142857,,2.205724466133014,1
Argentina,South America,2021-08-30,45510324,5244899.0,0.0,115381.0,0.0,28514811.0,13496112.0,95.88,74.28,8900.857142857143,4450.428571428572,127.57142857142857,,2.1998707696754503,1
Argentina,South America,2021-09-07,45510324,5273430.0,0.0,115799.0,0.0,29001259.0,15834266.0,102.91,74.0,8900.857142857143,4450.428571428572,127.57142857142857,,2.1958952711992006,1
Argentina,South America,2021-09-11,45510324,5273430.0,0.0,115799.0,0.0,29185688.0,16862720.0,105.8,73.87,8900.857142857143,4450.428571428572,127.57142857142857,,2.1958952711992006,1
Argentina,South America,2021-09-12,45510324,5293290.0,19860.0,116089.0,290.0,29188184.0,16869622.0,105.82,73.87,11738.0,5869.0,169.0,,2.1931350823400946,1
Argentina,South America,2021-09-16,45510324,5293290.0,0.0,116089.0,0.0,29361207.0,17871468.0,108.62,73.75,11738.0,5869.0,169.0,,2.1931350823400946,1
Argentina,South America,2021-09-19,45510324,5307511.0,14221.0,116307.0,218.0,29464212.0,18466573.0,110.21,73.67,4868.714285714285,6884.785714285715,72.57142857142857,-45.30061310307193,2.1913661601454995,1
Argentina,South America,2021-09-26,45510324,5318508.0,10997.0,116434.0,127.0,29905252.0,19743667.0,114.11,73.52,6439.714285714285,7670.285714285715,90.71428571428571,-27.65062754790871,2.189222992613718,1
Argentina,South America,2021-10-10,45510324,5334391.0,6633.0,116605.0,84.0,30635402.0,22041370.0,120.92,40.8,7387.285714285715,8144.071428571428,102.71428571428571,-17.00478284595384,2.1859102566722237,1
Argentina,South America,2021-10-12,45510324,5334391.0,0.0,116605.0,0.0,30873800.0,22214540.0,121.85,40.78,7387.285714285715,8144.071428571428,102.71428571428571,-17.00478284595384,2.1859102566722237,1
Argentina,South America,2021-10-15,45510324,5334391.0,0.0,116605.0,0.0,31672634.0,22635689.0,124.55,40.75,7387.285714285715,8144.071428571428,102.71428571428571,-17.00478284595384,2.1859102566722237,1
Argentina,South America,2021-10-18,45510324,5341605.0,0.0,116691.0,0.0,32159006.0,22920222.0,126.27,40.73,4550.142857142857,8144.071428571428,61.285714285714285,-61.23579095976438,2.184568121379248,1
Argentina,South America,2021-10-23,45510324,5341605.0,0.0,116691.0,0.0,33588681.0,23373243.0,130.54,40.69,4550.142857142857,8144.071428571428,61.285714285714285,-61.23579095976438,2.184568121379248,1
Argentina,South America,2021-11-11,45510324,5367868.0,0.0,116887.0,0.0,36435694.0,25184890.0,142.63,40.54,2518.5714285714284,3693.6428571428573,30.142857142857142,-48.27029723306241,2.177531191154477,1
Argentina,South America,2021-11-12,45510324,5367868.0,0.0,116887.0,0.0,36521386.0,25338762.0,143.51,40.53,947.5714285714286,3693.6428571428573,12.0,-85.28550512445095,2.177531191154477,1
Argentina,South America,2021-11-15,45510324,5377283.0,0.0,116969.0,0.0,36614206.0,25597803.0,144.69,40.51,0.0,3693.6428571428573,0.0,-100.0,2.1752435198221853,1
Argentina,South America,2021-11-21,45510324,5387530.0,10247.0,117068.0,99.0,36913404.0,26626483.0,148.57,39.4,1463.857142857143,4425.571428571428,14.142857142857142,-80.18410009475741,2.1729438165541537,1
Argentina,South America,2021-11-23,45510324,5387530.0,0.0,117068.0,0.0,37013052.0,26861663.0,149.55,39.28,1463.857142857143,4425.571428571428,14.142857142857142,-80.18410009475741,2.1729438165541537,1
Argentina,South America,2021-11-24,45510324,5387530.0,0.0,117068.0,0.0,37084110.0,27048254.0,150.31,39.2,1463.857142857143,3007.0,14.142857142857142,-67.82832564126716,2.1729438165541537,1
